    SN,Loan_ID,Name,Trans_score,Urban,Gender,Age,CoapplicantIncome,Dependents,Self_Employed,Credit_History,ApplicantIncome,Loan_Status
8210,15600912,Gorshkov,706,Urban,Male,32,88348.43,2,1,1,104181.78,0
8211,15768476,Chukwubuikem,703,Semiurban,Male,31,0,2,1,1,67667.19,0
8212,15650266,Medvedeva,679,Rural,Male,39,146186.28,2,1,1,193974.47,0
8213,15621004,Chukwuhaenye,603,Rural,Male,32,0,1,1,0,198055.94,1
8214,15748352,Endrizzi,598,Urban,Male,34,104488.17,1,0,1,43249.67,0
8215,15788920,Ch'ang,836,Urban,Female,32,109196.67,2,1,0,55218.02,0
8216,15743236,Piccio,687,Rural,Female,61,80538.56,1,1,0,131305.37,1
8217,15637717,Lockington,704,Urban,Male,41,109026.8,2,1,1,43117.1,0
8218,15635500,Seleznyov,605,Rural,Male,75,61319.63,1,0,1,186655.11,0
8219,15634792,Weston,516,Semiurban,Female,40,0,2,0,1,33266.29,0
8220,15607560,Groom,572,Urban,Female,39,0,2,1,1,555.28,0
8221,15727177,Manfrin,557,Urban,Male,42,177822.03,1,1,0,150944.31,1
8222,15774358,Robertson,443,Rural,Male,59,110939.3,1,1,0,72846.58,1
8223,15791304,Ch'ang,604,Rural,Male,25,165413.43,1,1,1,35279.74,0
8224,15603328,Lucchesi,483,Urban,Male,27,77805.66,1,1,1,2101.89,0
8225,15804937,Cambage,702,Semiurban,Male,50,0,2,0,0,94949.84,0
8226,15804142,Tan,670,Urban,Female,57,175575.95,2,1,0,99061.75,1
8227,15608845,Tao,804,Rural,Female,38,124197.22,1,1,0,74692.06,0
8228,15702434,Hsieh,850,Semiurban,Female,30,0,2,1,0,116692.8,0
8229,15632609,Burdekin,554,Urban,Female,39,160132.75,1,1,0,32824.15,0
8230,15603550,Longo,588,Urban,Female,37,70258.88,2,1,0,139607.61,0
8231,15755239,Maughan,758,Semiurban,Male,32,162657.64,2,1,1,115525.13,0
8232,15670528,Franz,787,Rural,Male,43,132217.45,1,1,0,20955.03,1
8233,15732704,Piazza,582,Semiurban,Male,25,148042.97,2,1,0,52341.15,0
8234,15589019,Morant,633,Urban,Female,33,92855.02,1,1,1,159813.18,0
8235,15677796,Becher,766,Urban,Male,47,129289.98,1,1,0,169935.46,1
8236,15760177,Lombardi,564,Semiurban,Male,37,100252.18,1,1,1,146033.52,0
8237,15636595,Loton,602,Semiurban,Male,37,107592.89,2,0,1,153122.73,0
8238,15737275,Conti,649,Rural,Male,39,113096.41,1,1,1,60335.24,0
8239,15672905,Sani,679,Semiurban,Female,40,0,2,1,1,163757.29,0
8240,15753955,Lori,639,Semiurban,Male,34,149940.04,2,0,0,156648.81,0
8241,15708504,Wong,790,Urban,Male,50,121438.58,1,1,1,176471.78,1
8242,15592451,Lombardi,565,Urban,Male,32,0,2,1,0,5388.3,0
8243,15790455,Obialo,478,Semiurban,Female,50,0,1,0,1,93332.64,1
8244,15572174,Mazzi,825,Rural,Male,29,148874.01,2,0,1,71192.82,0
8245,15656330,Von Doussa,528,Urban,Female,32,68138.37,1,1,1,170309.19,0
8246,15569626,Miller,577,Semiurban,Male,35,110080.3,1,1,1,109794.31,0
8247,15608726,Miracle,663,Semiurban,Male,24,0,2,1,1,166310.82,0
8248,15637366,Su,505,Urban,Female,25,114268.85,2,1,1,126728.27,0
8249,15778049,Wyatt,633,Urban,Male,29,117412.35,1,0,0,30338.94,0
8250,15727421,Anayolisa,586,Rural,Female,38,0,2,1,1,37935.83,0
8251,15688865,Wade,850,Rural,Female,35,0,2,0,0,25329.48,0
8252,15751032,Enemuo,629,Urban,Female,37,35549.81,2,0,0,49676.33,0
8253,15734737,Bruno,744,Rural,Male,56,0,2,1,1,169498.61,0
8254,15746515,Greece,750,Rural,Male,36,136492.92,3,1,1,26500.29,1
8255,15664311,Yang,637,Semiurban,Male,28,123675.69,1,1,1,166458.41,0
8256,15708139,Brown,575,Semiurban,Female,40,139532.34,1,1,0,181294.39,0
8257,15768574,Anderson,671,Rural,Male,58,178713.98,1,1,1,21768.21,0
8258,15738018,Johnston,571,Rural,Male,40,0,2,0,0,72849.29,0
8259,15699753,Zakharov,590,Rural,Male,41,89086.31,1,1,0,24499.97,0
8260,15703199,Golibe,619,Semiurban,Male,38,96143.47,1,0,0,98994.92,0
8261,15627830,Nikitina,640,Urban,Female,30,32197.64,1,0,1,141446.01,0
8262,15570855,Leonard,670,Rural,Male,38,0,2,1,1,77864.41,0
8263,15772503,Burns,737,Rural,Female,33,0,2,1,0,115115.32,0
8264,15584453,Burtch,555,Rural,Male,32,0,2,0,1,168605.96,0
8265,15710111,Clark,742,Urban,Male,33,0,2,0,0,38550.4,0
8266,15618562,Woodward,618,Rural,Female,40,140306.38,1,1,0,160618.61,1
8267,15706764,Spencer,560,Semiurban,Female,35,0,2,1,0,3701.63,0
8268,15798737,Chao,654,Semiurban,Male,38,0,2,1,0,88659.44,0
8269,15712608,Costa,787,Semiurban,Female,42,74483.97,2,0,1,44273.91,0
8270,15636736,McLachlan,611,Semiurban,Female,53,0,2,0,1,156495.39,1
8271,15703544,Hung,559,Urban,Male,34,0,1,1,0,182988.94,0
8272,15815645,Akhtar,481,Semiurban,Male,37,152303.66,2,1,1,175082.2,0
8273,15705739,Toscani,753,Semiurban,Male,32,159904.79,1,1,0,148811.14,0
8274,15709643,Gray,675,Semiurban,Male,32,0,3,1,0,85901.09,0
8275,15669805,Warren,748,Semiurban,Female,31,99557.94,1,1,0,199255.32,0
8276,15737489,Ramsden,610,Rural,Female,46,116886.59,1,0,0,107973.44,0
8277,15775131,Bartlett,580,Urban,Male,32,142188.2,2,0,1,128028.6,0
8278,15765283,Wenz,624,Rural,Female,40,149961.99,2,1,0,104610.86,0
8279,15628715,Kisch,709,Urban,Female,36,0,2,1,1,69676.55,0
8280,15813283,Mai,605,Urban,Female,34,0,1,0,0,35982.42,0
8281,15745716,McGregor,706,Rural,Male,53,0,2,0,1,117939.17,0
8282,15598485,Pinto,567,Rural,Male,40,28649.64,1,1,1,95140.62,0
8283,15696552,Newman,747,Urban,Female,21,81025.6,2,1,0,167682.57,0
8284,15754569,Pagnotto,664,Urban,Male,57,0,2,1,1,56562.57,0
8285,15701741,Williams,711,Semiurban,Female,39,152462.79,1,1,0,90305.97,0
8286,15572631,Ndubuisi,609,Urban,Male,25,0,1,0,1,109895.16,0
8287,15636069,Plummer,632,Rural,Male,28,155519.59,1,1,0,1843.24,0
8288,15682467,Chimezie,725,Urban,Female,36,118851.05,1,1,1,102747.02,0
8289,15790744,Nash,850,Urban,Female,34,92899.27,2,1,0,97465.89,0
8290,15625023,Onochie,682,Semiurban,Male,40,0,1,0,1,105352.55,0
8291,15731267,Rizzo,797,Semiurban,Male,37,75263.7,1,1,0,85801.77,0
8292,15742879,Boni,668,Rural,Male,38,147904.31,1,1,1,69370.05,0
8293,15757015,Davies,783,Semiurban,Female,41,106640.5,1,1,0,176945.96,0
8294,15770711,Lu,766,Rural,Female,28,90696.78,1,0,1,21597.2,0
8295,15569430,Burrows,704,Urban,Female,36,175509.8,2,1,0,152039.67,0
8296,15617304,Ershova,722,Urban,Male,40,0,2,1,1,111893.09,0
8297,15704466,Udokamma,692,Rural,Female,34,0,2,1,0,195074.62,0
8298,15664681,Aitken,584,Rural,Female,35,114321.28,2,0,0,15959.01,0
8299,15605534,Turnbull,644,Semiurban,Female,51,95560.04,1,0,0,72628.84,1
8300,15792473,Reilly,598,Semiurban,Female,50,88379.81,3,0,1,64157.24,1
8301,15802625,Hardy,733,Rural,Male,48,85915.52,1,1,1,23860.5,0
8302,15766017,Brookman,615,Rural,Male,58,72309.3,1,1,1,85687.09,1
8303,15762172,Kerr,850,Rural,Female,39,0,2,1,0,179451.42,0
8304,15728333,McBurney,521,Semiurban,Male,43,0,1,1,1,93180.09,0
8305,15792868,Mickey,675,Urban,Male,69,0,2,1,0,157097.09,0
8306,15605698,Harrison,746,Rural,Male,58,0,3,1,1,80344.96,1
8307,15777060,Olszewski,770,Urban,Female,33,0,1,1,0,26080.54,1
8308,15626243,Chijioke,618,Rural,Male,30,133844.22,1,1,1,31406.93,0
8309,15719898,Young,556,Urban,Male,36,154872.08,2,1,1,32044.64,0
8310,15599976,Bellasis,749,Semiurban,Female,27,0,2,1,0,132734.87,0
8311,15752809,De Mestre,702,Rural,Male,43,116121.67,1,1,0,61602.42,0
8312,15589698,De Luca,555,Urban,Male,42,107104.5,1,1,1,41304.44,1
8313,15609977,Mundy,587,Rural,Male,47,71026.77,1,1,0,57962.41,0
8314,15750121,Tung,639,Urban,Male,38,0,1,1,0,42862.82,0
8315,15734177,Donahue,643,Rural,Male,33,0,2,1,1,152992.04,0
8316,15781347,Okagbue,600,Urban,Female,41,0,2,1,1,91193.65,0
8317,15592025,Nnaemeka,651,Urban,Male,53,0,2,1,1,130132.41,0
8318,15670163,Verjus,666,Semiurban,Female,27,0,2,0,0,88751.45,0
8319,15765402,H?,520,Rural,Female,39,145644.05,1,0,0,104118.93,0
8320,15624343,Napolitani,650,Semiurban,Female,50,129667.77,1,0,0,42028.16,0
8321,15602354,Ginikanwa,564,Semiurban,Male,33,109341.87,1,1,0,75632.78,0
8322,15579183,Spaull,586,Urban,Male,64,0,2,1,1,53710.23,0
8323,15584899,Siciliani,617,Rural,Female,35,0,2,0,1,13066.3,0
8324,15723658,Voronina,712,Semiurban,Female,30,0,2,1,0,152417.97,0
8325,15803965,Tang,654,Rural,Male,55,87485.67,1,1,1,3299.01,0
8326,15682489,Crumbley,605,Urban,Male,27,0,2,1,0,198091.81,0
8327,15813645,Hamilton,491,Urban,Female,36,53369.13,1,1,1,103934.12,0
8328,15766787,Piazza,707,Semiurban,Female,35,0,2,1,1,70403.65,0
8329,15687171,Birch,638,Semiurban,Male,34,146679.77,1,1,0,102179.86,0
8330,15690744,Custance,683,Urban,Male,43,112499.42,2,1,0,30375.18,0
8331,15707974,Anayochukwu,815,Urban,Female,38,48387,1,1,0,184796.84,0
8332,15673084,Galkin,645,Urban,Male,38,68079.8,1,0,1,166264.89,0
8333,15814772,Adams,645,Rural,Male,49,160133.88,1,0,1,88391.97,0
8334,15743709,Toomey,683,Rural,Male,30,66190.33,1,1,1,115186.97,0
8335,15610343,Marshall-Hall,705,Semiurban,Female,37,0,2,1,1,13935.53,1
8336,15737414,Shen,647,Rural,Male,35,123761.68,1,1,0,83910.4,0
8337,15788480,Pagnotto,786,Rural,Female,33,122325.58,1,0,0,34712.34,1
8338,15568519,Wood,534,Urban,Male,41,0,2,1,0,13871.34,0
8339,15792453,More,602,Rural,Female,42,138912.17,1,1,1,139494.75,0
8340,15658100,Piccio,695,Urban,Female,42,0,2,0,1,140724.64,0
8341,15695197,Tochukwu,553,Rural,Female,25,128524.19,2,1,0,20682.46,0
8342,15749807,Graham,516,Urban,Female,31,0,2,1,0,124202.26,0
8343,15773876,Tung,655,Urban,Female,34,0,2,1,0,159638.77,0
8344,15591698,P'eng,849,Rural,Female,49,132934.89,1,1,0,171056.65,1
8345,15712813,Nevzorova,520,Rural,Male,43,150805.17,3,0,1,25333.03,1
8346,15763898,Toscani,568,Rural,Female,46,0,2,1,1,29372.62,0
8347,15793324,McKenzie,695,Urban,Male,32,0,3,0,1,38533.79,0
8348,15757759,Okwuoma,807,Rural,Female,28,165969.26,3,1,0,156122.13,1
8349,15796230,Morley,642,Semiurban,Female,36,124495.98,3,1,1,57904.22,1
8350,15611729,Kerr,703,Urban,Male,39,141559.5,1,1,1,31257.1,1
8351,15709531,Harding,556,Urban,Male,38,114756.14,1,1,0,193214.05,0
8352,15650751,Butler,585,Urban,Female,30,0,2,1,1,137757.69,0
8353,15641413,Crawford,587,Rural,Female,49,155393.98,2,1,0,13308.2,1
8354,15753840,Brown,524,Semiurban,Female,32,0,1,1,1,132861.9,1
8355,15669994,Greece,556,Urban,Female,31,128663.81,2,1,0,125083.29,0
8356,15695301,Matthews,504,Semiurban,Male,44,113522.64,1,1,1,12405.2,0
8357,15792004,Heath,731,Urban,Female,26,0,2,1,0,37697.29,0
8358,15603035,Vincent,651,Urban,Male,34,0,2,1,1,105599.65,0
8359,15717286,Sal,675,Semiurban,Female,40,79035.95,1,1,0,142783.98,1
8360,15577107,Milne,657,Rural,Female,22,0,3,0,1,168412.07,1
8361,15754747,Bazile,686,Rural,Male,33,141918.09,2,0,1,184036.47,0
8362,15705676,Wardle,690,Semiurban,Female,35,107944.33,2,0,0,48478.47,0
8363,15751912,Lilly,567,Rural,Male,36,0,2,0,1,3896.08,0
8364,15677336,Aitken,557,Semiurban,Male,57,120043.13,1,1,0,132370.75,1
8365,15684395,Enderby,446,Rural,Female,45,125191.69,1,1,1,128260.86,1
8366,15659949,Chiu,850,Semiurban,Male,31,96399.31,2,1,0,106534.15,0
8367,15812422,Ugorji,637,Semiurban,Male,41,0,2,0,1,102515.42,0
8368,15806941,Sharpe,499,Rural,Male,60,76961.6,2,1,1,83643.87,0
8369,15637690,Houghton,622,Urban,Female,34,98675.74,1,1,0,138906.85,1
8370,15632882,Konovalova,684,Urban,Male,37,126817.13,2,1,1,29995.83,1
8371,15807107,Patel,612,Urban,Male,32,121394.42,1,1,0,164081.42,0
8372,15661034,Ngozichukwuka,813,Rural,Female,29,106059.4,1,0,0,187976.88,1
8373,15811958,Medland,850,Semiurban,Male,44,112755.34,2,0,0,158171.36,0
8374,15785167,Padovano,795,Urban,Male,29,0,2,0,0,155711.64,0
8375,15646720,Tsui,628,Urban,Female,55,0,3,1,0,85890.75,1
8376,15658614,H?,565,Semiurban,Female,38,145400.69,2,1,1,83844.79,0
8377,15704657,Denman,601,Semiurban,Male,39,72647.64,1,1,0,41777.9,1
8378,15567147,Ratten,802,Urban,Male,40,0,2,1,1,81908.09,0
8379,15701319,Baxter,614,Urban,Female,37,96340.81,2,1,1,139377.24,1
8380,15745266,Norman,434,Urban,Male,55,0,1,0,1,73562.05,1
8381,15650437,Shen,522,Urban,Male,32,124450.36,2,1,1,165786.1,0
8382,15764314,Reilly,550,Semiurban,Male,36,113877.23,2,1,0,174921.91,0
8383,15612594,Ifeanacho,599,Urban,Male,25,0,2,1,1,120790.02,0
8384,15593501,Graham,493,Urban,Female,36,148667.81,2,1,0,56092.51,0
8385,15804150,Lysaght,755,Rural,Male,34,0,2,1,1,158816.03,0
8386,15649297,T'ang,605,Rural,Female,62,111065.93,2,0,1,125660.99,0
8387,15641110,Abron,708,Rural,Male,41,0,1,1,0,128400.62,0
8388,15660608,Chimaraoke,699,Urban,Male,44,158697.61,1,1,0,107181.22,0
8389,15806570,Y?an,763,Semiurban,Female,53,0,1,1,0,77203.72,1
8390,15715345,Sergeyeva,743,Urban,Male,25,0,2,1,0,129740.11,0
8391,15755521,Ma,660,Semiurban,Female,48,90044.32,2,0,1,187604.97,1
8392,15579074,Obiajulu,619,Urban,Male,38,84651.79,1,1,1,184754.26,0
8393,15641158,Belcher,739,Urban,Male,32,102128.27,1,1,0,63981.37,1
8394,15752507,K?,769,Rural,Male,60,148846.39,1,1,0,192831.67,1
8395,15597983,Brown,692,Semiurban,Male,69,154953.94,1,1,1,70849.47,0
8396,15586069,Abernathy,560,Urban,Female,30,108883.29,1,1,0,27914.95,0
8397,15655082,Pape,607,Rural,Female,48,112070.86,3,1,0,173568.3,1
8398,15720155,Tao,630,Semiurban,Male,29,131354.39,1,0,1,9324.31,1
8399,15582116,Ma,767,Semiurban,Female,45,132746.2,2,1,0,26628.88,1
8400,15749365,Earle,543,Rural,Female,34,0,2,0,1,145601.8,0
8401,15632069,Kazantsev,776,Semiurban,Male,39,125211.55,2,1,0,144496.07,0
8402,15663134,Uspenskaya,535,Urban,Male,58,0,2,1,1,11779.98,1
8403,15766683,Coombes,549,Rural,Male,36,139422.37,1,0,0,83983.39,1
8404,15707219,Hopman,844,Semiurban,Female,28,0,2,0,1,123318.37,0
8405,15709232,McKay,586,Rural,Female,47,157099.47,2,1,1,65481.86,0
8406,15801351,Milanesi,583,Semiurban,Male,40,0,2,1,0,47728,0
8407,15578747,Chineze,701,Urban,Male,26,83600.24,1,0,1,59195.05,0
8408,15675626,Dawson,726,Rural,Male,28,0,1,0,0,98060.51,0
8409,15583736,Shih,829,Rural,Male,36,81795.74,2,1,0,90106.94,0
8410,15590011,Hughes,749,Semiurban,Male,38,129378.32,1,1,1,13549.34,0
8411,15609913,Clark,743,Urban,Female,46,0,1,1,0,113436.08,0
8412,15719479,Chukwuhaenye,619,Urban,Female,56,0,2,1,1,42442.21,0
8413,15575147,Wall,699,Urban,Male,22,99339,1,1,0,68297.61,1
8414,15597309,Howell,749,Rural,Male,36,0,2,0,0,80134.65,0
8415,15648367,Lo,600,Semiurban,Female,29,74430.1,2,1,1,96051.1,0
8416,15758031,Lazarev,760,Rural,Male,38,91241.85,1,0,1,80682.35,0
8417,15751771,Lowe,528,Urban,Male,32,99092.45,1,0,1,111149.98,0
8418,15689288,Folliero,630,Urban,Female,26,0,2,1,0,182612.38,0
8419,15731026,Han,683,Urban,Female,39,100062.16,2,1,0,109201.43,0
8420,15775809,Holloway,677,Semiurban,Female,26,98723.67,1,0,1,151146.67,0
8421,15743076,Pai,669,Rural,Male,29,0,1,1,1,93901.61,0
8422,15658258,Trejo,693,Rural,Male,43,128760.32,1,1,0,36342.79,0
8423,15756321,Johnston,612,Semiurban,Female,52,144772.69,1,0,0,98302.57,1
8424,15706799,Macknight,719,Rural,Male,44,0,1,0,0,84972.9,1
8425,15775703,Lo,702,Urban,Male,26,71281.29,1,1,1,108747.12,1
8426,15642636,Glossop,755,Semiurban,Male,29,117035.89,1,1,1,21862.19,0
8427,15704651,Bishop,514,Rural,Male,26,0,2,0,0,121551.93,0
8428,15806771,Yefremova,753,Semiurban,Female,40,3768.69,2,1,0,177065.24,1
8429,15566735,Obialo,548,Semiurban,Female,36,108913.84,2,1,1,140460.01,0
8430,15681671,Nkemjika,850,Urban,Male,28,101100.22,2,1,1,35337.31,0
8431,15775949,Trevisani,612,Semiurban,Female,38,110615.47,1,1,1,193502.93,0
8432,15586752,Parkes,628,Semiurban,Male,33,152143.89,1,1,1,32174.03,0
8433,15582519,Seleznyov,479,Urban,Male,47,121797.09,1,0,1,5811.9,1
8434,15658233,Naylor,724,Urban,Female,41,109798.25,1,0,1,149593.61,0
8435,15755330,Forbes,512,Rural,Male,41,122403.24,1,0,1,37439.9,1
8436,15605072,Douglas,638,Semiurban,Female,43,145860.98,1,1,1,142763.51,1
8437,15617538,Nwankwo,834,Rural,Male,40,0,2,0,0,45038.74,0
8438,15591428,Myers,781,Semiurban,Male,29,0,2,0,0,172097.4,0
8439,15692142,Rogova,707,Semiurban,Female,48,105086.74,1,1,1,180344.69,1
8440,15692931,Hsing,670,Rural,Male,22,114991.45,1,1,1,37392.56,0
8441,15781127,Giordano,663,Rural,Female,33,96769.04,1,1,1,36864.05,0
8442,15677136,Okwukwe,624,Rural,Female,23,0,2,0,0,132418.59,0
8443,15677828,Chalmers,598,Rural,Female,34,0,2,0,0,60894.26,0
8444,15567897,Chiazagomekpere,619,Rural,Male,23,132725.1,1,1,1,143913.33,0
8445,15793641,Evseyev,792,Semiurban,Female,70,0,2,1,1,172240.27,0
8446,15678333,Parry-Okeden,683,Rural,Female,26,0,2,1,0,86619.77,0
8447,15630511,Picot,691,Urban,Female,33,0,2,1,0,164074.89,0
8448,15792627,Reid,765,Rural,Female,33,84557.82,1,1,1,69039.43,0
8449,15717191,Ferri,508,Rural,Male,49,93817.41,2,1,1,132468.76,1
8450,15625716,Genovesi,637,Semiurban,Female,33,113913.53,1,0,1,65316.5,0
8451,15710053,Neumayer,667,Semiurban,Female,44,140406.68,2,0,1,57164.19,0
8452,15580043,Murray,575,Urban,Female,22,105229.34,1,1,1,34397.08,0
8453,15601410,Tien,744,Urban,Female,46,0,3,1,1,177431.59,1
8454,15684669,Parkes,567,Rural,Female,41,137891.35,1,1,0,142009.46,1
8455,15619083,Yip,502,Semiurban,Female,35,0,2,1,1,80618.47,0
8456,15692207,Ingle,609,Semiurban,Female,53,0,2,1,1,124218.27,0
8457,15730705,Chidubem,715,Urban,Male,37,165252.52,1,1,0,85286.3,0
8458,15749688,Lu,541,Rural,Male,32,0,2,0,0,40889.14,0
8459,15728542,Vorobyova,850,Semiurban,Female,71,0,2,1,1,107236.87,0
8460,15760063,Chiedozie,595,Semiurban,Male,23,0,2,1,1,168085.97,0
8461,15658982,Napolitani,650,Rural,Female,28,122034.4,3,0,1,146663.43,1
8462,15758769,Coffey,625,Urban,Female,44,0,1,1,0,4791.8,0
8463,15778481,Chigbogu,817,Semiurban,Male,59,118962.58,1,1,1,120819.58,0
8464,15661162,Akabueze,526,Semiurban,Male,49,0,1,1,0,114539.67,1
8465,15568164,Istomin,850,Urban,Female,34,71379.53,2,1,1,154000.99,0
8466,15601569,Ndubueze,598,Semiurban,Female,40,171178.25,1,1,0,137980.58,1
8467,15772383,Toscani,613,Rural,Male,36,131307.11,1,0,0,83343.73,0
8468,15667456,Ross,709,Semiurban,Male,62,0,2,1,1,82195.15,0
8469,15672983,Fernando,678,Urban,Female,27,87099.85,2,1,0,149550.95,0
8470,15799534,McClaran,720,Rural,Male,71,183135.39,2,1,1,197688.5,0
8471,15582847,Yermakova,662,Rural,Male,26,0,2,0,1,72929.96,0
8472,15612478,Somadina,525,Semiurban,Male,51,0,3,1,0,171045.35,1
8473,15709621,Wan,662,Semiurban,Male,31,0,2,0,1,27731.05,0
8474,15802009,Mazzi,770,Semiurban,Female,33,0,2,1,1,126131.9,0
8475,15698816,Tuan,721,Urban,Female,33,72535.45,1,1,1,103931.49,0
8476,15574830,Townsley,633,Rural,Male,58,128137.42,2,1,0,147635.33,1
8477,15603082,Yashina,701,Rural,Male,51,0,2,0,0,61961.57,0
8478,15685947,Henderson,556,Semiurban,Male,42,115915.53,2,0,1,125435.47,1
8479,15643048,Mueller,639,Semiurban,Male,66,0,2,0,1,42240.54,0
8480,15807568,Wright,632,Semiurban,Male,50,0,2,0,0,57942.88,0
8481,15597591,Lung,456,Rural,Male,29,107000.49,1,1,1,153419.62,0
8482,15747558,Bryant,729,Rural,Female,38,0,2,1,0,189727.12,0
8483,15756655,Madukaife,632,Urban,Female,34,0,2,0,0,165385.55,0
8484,15589949,Maclean,433,Semiurban,Male,34,152806.74,1,1,0,19687.99,0
8485,15601012,Abdullah,802,Urban,Female,60,92887.06,1,1,0,39473.63,1
8486,15724269,Yao,670,Semiurban,Male,25,0,2,1,1,144723.38,0
8487,15567506,Cheatham,738,Urban,Female,40,114940.67,2,1,1,194895.57,1
8488,15791877,Gallagher,706,Rural,Male,34,140641.26,2,1,1,77271.91,0
8489,15794360,Hao,592,Semiurban,Female,70,71816.74,2,1,0,105096.82,1
8490,15686538,Nixon,522,Rural,Female,41,0,2,0,1,176780.39,0
8491,15585985,Wang,746,Semiurban,Male,48,165282.42,1,1,0,153786.46,1
8492,15699257,Kerr,651,Rural,Male,42,143145.87,2,1,0,43612.06,0
8493,15804104,Romani,494,Urban,Male,28,114731.76,2,0,1,79479.74,0
8494,15727619,Lock,753,Semiurban,Female,46,113909.69,3,1,0,92320.37,1
8495,15740237,Millar,671,Rural,Male,36,116695.27,1,0,0,193201.86,0
8496,15801436,K'ung,696,Rural,Male,42,0,1,0,0,126353.13,1
8497,15705735,Onyekachi,577,Semiurban,Male,43,0,2,1,1,135008.92,0
8498,15649359,Somayina,587,Semiurban,Male,36,0,2,0,1,17135.6,0
8499,15624892,Dennis,712,Rural,Male,37,93978.96,2,1,0,60651.77,0
8500,15784918,Brown,498,Semiurban,Male,35,121968.11,2,0,1,188343.05,0
8501,15584785,Ogochukwu,660,Rural,Male,37,97324.91,1,1,0,23291.83,0
8502,15797197,Macleod,678,Urban,Male,29,0,2,1,0,64443.75,0
8503,15574858,Page,530,Urban,Male,37,0,2,1,1,287.99,0
8504,15794101,Barese,559,Urban,Female,48,0,2,0,1,137961.41,0
8505,15743245,Agafonova,624,Urban,Male,42,145155.37,1,1,0,72169.95,1
8506,15791535,Caraway,592,Rural,Male,28,137222.77,1,0,0,39608.58,0
8507,15605215,Stevenson,767,Semiurban,Male,48,0,2,0,1,175458.21,0
8508,15771749,Duncan,653,Urban,Female,38,114268.22,2,1,1,89524.83,0
8509,15616833,Wang,678,Semiurban,Male,27,0,2,1,1,13221.25,0
8510,15750728,Kaur,586,Rural,Female,42,0,1,1,0,102889.34,0
8511,15769353,Jenkins,550,Rural,Female,40,150490.32,1,0,0,166468.21,1
8512,15770091,Edwards,643,Semiurban,Male,28,160858.13,2,1,0,27149.27,0
8513,15716420,Kelly,612,Semiurban,Male,39,170288.38,1,1,1,59601.15,0
8514,15740602,Boyle,674,Semiurban,Female,27,111568.01,1,0,1,22026.18,0
8515,15796071,Loane,657,Rural,Male,29,83889.03,1,1,0,153059.62,0
8516,15811389,Padovano,724,Semiurban,Female,35,171982.95,2,0,1,167313.07,0
8517,15783875,Li Fonti,500,Semiurban,Female,34,0,2,1,0,12833.96,0
8518,15671800,Robinson,688,Rural,Male,20,137624.4,2,1,1,197582.79,0
8519,15677288,Geach,599,Rural,Male,50,121159.65,1,0,0,4033.39,1
8520,15633525,Payne,631,Semiurban,Male,29,0,2,0,1,125877.22,0
8521,15634606,Chinonyelum,634,Rural,Male,52,0,2,1,1,176913.42,0
8522,15579207,Watkins,545,Semiurban,Male,37,91184.01,1,1,0,105476.65,0
8523,15619892,Page,644,Semiurban,Male,18,0,2,1,0,59172.42,0
8524,15567778,Genovese,690,Semiurban,Female,54,144027.8,1,1,1,108731.02,1
8525,15711750,Watson,711,Semiurban,Female,34,0,2,1,1,175310.38,0
8526,15751084,Mancini,712,Rural,Female,29,140170.61,1,1,1,38170.04,0
8527,15768945,Chibueze,627,Urban,Male,27,62092.9,1,1,1,105887.04,0
8528,15586931,Hunter,694,Rural,Male,39,0,1,1,1,95625.03,0
8529,15636353,Buchi,534,Semiurban,Male,35,0,2,0,0,9541.15,0
8530,15623858,Charteris,603,Urban,Male,45,0,1,0,0,148516.79,0
8531,15703354,Aksenov,808,Rural,Female,33,103516.87,1,1,0,113907.8,0
8532,15663987,Wright,723,Urban,Male,30,0,3,1,0,164647.72,1
8533,15780805,Lu,585,Semiurban,Female,35,0,2,1,0,98621.04,1
8534,15768566,K?,706,Rural,Male,34,0,2,1,1,37479.97,0
8535,15643229,Hou,671,Rural,Female,31,0,2,1,1,15846.42,0
8536,15754940,Descoteaux,597,Semiurban,Male,43,85162.26,1,0,1,5104.08,1
8537,15676576,Stephenson,646,Semiurban,Female,43,143061.88,1,1,0,61937.6,0
8538,15800068,Cooper,801,Semiurban,Female,46,0,2,1,1,170008.74,0
8539,15648030,Crump,731,Urban,Female,33,137388.01,2,1,0,165000.68,0
8540,15668594,Diggs,620,Semiurban,Female,25,137712.01,1,1,1,76197.05,0
8541,15728709,Shih,484,Rural,Male,40,106901.42,2,0,0,118045.98,0
8542,15724181,Hudson,647,Semiurban,Male,47,105603.21,2,1,1,157360.9,0
8543,15647546,Carvosso,688,Rural,Female,40,150679.71,2,0,1,196226.38,0
8544,15702601,Wyatt,680,Semiurban,Male,30,108300.27,2,0,1,44384.57,1
8545,15567725,Kodilinyechukwu,689,Rural,Female,46,52016.08,2,1,1,72993.65,0
8546,15674179,Vorobyova,513,Rural,Male,34,60515.13,1,0,0,124571.09,0
8547,15686957,Piccio,553,Rural,Male,35,158584.28,2,1,0,43640.16,0
8548,15607690,Hsing,689,Urban,Male,47,118812.5,2,0,0,31121.42,0
8549,15806546,Lucas,517,Urban,Male,46,0,1,1,0,22372.78,0
8550,15632850,T'ang,731,Rural,Male,37,0,2,1,1,170338.35,0
8551,15709016,North,687,Semiurban,Female,47,91219.29,1,0,0,158845.49,1
